code;name;type
2008503100;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– ərik:– – tərkibində spirt əlavələri olan:– – – netto çəkisi 1 kq-dan çox ilkin bağlamalarda:– – – – digərləri:– – – – – spirtin faktiki qatılığı 11,85 kütlə %-dən çox olmayan";PRODUCT
2008503900;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– ərik:– – tərkibində spirt əlavələri olan:– – – netto çəkisi 1 kq-dan çox ilkin bağlamalarda:– – – – digərləri:– – – – – digərləri";PRODUCT
2008505100;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– ərik:– – tərkibində spirt əlavələri olan:– – – netto çəkisi 1 kq-dan çox olmayan ilkin bağlamalarda:– – – – tərkibində şəkərin miqdarı 15 kütlə %-dən çox";PRODUCT
2008505900;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– ərik:– – tərkibində spirt əlavələri olan:– – – netto çəkisi 1 kq-dan çox olmayan ilkin bağlamalarda:– – – – digərləri";PRODUCT
2008506100;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– ərik:– – tərkibində spirt əlavələri olmayan:– – – tərkibində şəkər əlavələri olan, netto çəkisi 1 kq-dan çox ilkin bağlamalarda:– – – – tərkibində şəkərin miqdarı 13 kütlə %-dən çox";PRODUCT
2008506900;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– ərik:– – tərkibində spirt əlavələri olmayan:– – – tərkibində şəkər əlavələri olan, netto çəkisi 1 kq-dan çox ilkin bağlamalarda:– – – – digərləri";PRODUCT
2008507100;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– ərik:– – tərkibində spirt əlavələri olmayan:– – – tərkibində şəkər əlavələri olan, netto çəkisi 1 kq-dan çox olmayan ilkin bağlamalarda:– – – – tərkibində şəkərin miqdarı 15 kütlə %-dən çox ";PRODUCT
2008507900;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– ərik:– – tərkibində spirt əlavələri olmayan:– – – tərkibində şəkər əlavələri olan, netto çəkisi 1 kq-dan çox olmayan ilkin bağlamalarda:– – – – digərləri";PRODUCT
2009191100;"Meyvə şirələri (üzüm şirəsi daxil olmaqla) və tərəvəz şirələri, qıcqırdılmamış və tərkibində spirt əlavəsi olmayan, şəkər və ya digər şirinləşdirici maddələr əlavə edilməklə və ya edilməməklə:– portağal şirəsi:– – digəri:– – – Briks ədədi 67-dən çox olmaqla:– – – – qiyməti, 100 kq netto çəki üçün 30 avrodan artıq olmayan";PRODUCT
2009191900;"Meyvə şirələri (üzüm şirəsi daxil olmaqla) və tərəvəz şirələri, qıcqırdılmamış və tərkibində spirt əlavəsi olmayan, şəkər və ya digər şirinləşdirici maddələr əlavə edilməklə və ya edilməməklə:– portağal şirəsi:– – digəri:– – – Briks ədədi 67-dən çox olmaqla:– – – – digəri";PRODUCT
2009199100;"Meyvə şirələri (üzüm şirəsi daxil olmaqla) və tərəvəz şirələri, qıcqırdılmamış və tərkibində spirt əlavəsi olmayan, şəkər və ya digər şirinləşdirici maddələr əlavə edilməklə və ya edilməməklə:– portağal şirəsi:– – digəri:– – – Briks ədədi 20-dən çox, lakin 67-dən çox olmayan:– – – – qiyməti, 100 kq netto çəki üçün 30 avrodan artıq olmayan və 30 kütlə %-dən çox olan şəkər əlavəsi olan";PRODUCT
2009199800;"Meyvə şirələri (üzüm şirəsi daxil olmaqla) və tərəvəz şirələri, qıcqırdılmamış və tərkibində spirt əlavəsi olmayan, şəkər və ya digər şirinləşdirici maddələr əlavə edilməklə və ya edilməməklə:– portağal şirəsi:– – digəri:– – – Briks ədədi 20-dən çox, lakin 67-dən çox olmayan:– – – – digəri";PRODUCT
2009210000;"Meyvə şirələri (üzüm şirəsi daxil olmaqla) və tərəvəz şirələri, qıcqırdılmamış və tərkibində spirt əlavəsi olmayan, şəkər və ya digər şirinləşdirici maddələr əlavə edilməklə və ya edilməməklə:– qreypfrut şirəsi (pomello şirəsi daxil olmaqla):– – Briks ədədi 20-dən çox olmayan";PRODUCT
2009291100;"Meyvə şirələri (üzüm şirəsi daxil olmaqla) və tərəvəz şirələri, qıcqırdılmamış və tərkibində spirt əlavəsi olmayan, şəkər və ya digər şirinləşdirici maddələr əlavə edilməklə və ya edilməməklə:– qreypfrut şirəsi (pomello şirəsi daxil olmaqla):– – digəri:– – – Briks ədədi 67-dən çox olmaqla:– – – – qiyməti, 100 kq netto çəki üçün 30 avrodan artıq olmayan";PRODUCT
2009291900;"Meyvə şirələri (üzüm şirəsi daxil olmaqla) və tərəvəz şirələri, qıcqırdılmamış və tərkibində spirt əlavəsi olmayan, şəkər və ya digər şirinləşdirici maddələr əlavə edilməklə və ya edilməməklə:– qreypfrut şirəsi (pomello şirəsi daxil olmaqla):– – digəri:– – – Briks ədədi 67-dən çox olmaqla:– – – – digəri";PRODUCT
2009299100;"Meyvə şirələri (üzüm şirəsi daxil olmaqla) və tərəvəz şirələri, qıcqırdılmamış və tərkibində spirt əlavəsi olmayan, şəkər və ya digər şirinləşdirici maddələr əlavə edilməklə və ya edilməməklə:– qreypfrut şirəsi (pomello şirəsi daxil olmaqla):– – digəri:– – – Briks ədədi 20-dən çox, lakin 67-dən çox olmayan:– – – – qiyməti, 100 kq netto çəki üçün 30 avrodan artıq olmayan və 30 kütlə %-dən çox olan şəkər əlavəsi olan";PRODUCT
2009299900;"Meyvə şirələri (üzüm şirəsi daxil olmaqla) və tərəvəz şirələri, qıcqırdılmamış və tərkibində spirt əlavəsi olmayan, şəkər və ya digər şirinləşdirici maddələr əlavə edilməklə və ya edilməməklə:– qreypfrut şirəsi (pomello şirəsi daxil olmaqla):– – digəri:– – – Briks ədədi 20-dən çox, lakin 67-dən çox olmayan:– – – – digəri";PRODUCT
2009311100;"Meyvə şirələri (üzüm şirəsi daxil olmaqla) və tərəvəz şirələri, qıcqırdılmamış və tərkibində spirt əlavəsi olmayan, şəkər və ya digər şirinləşdirici maddələr əlavə edilməklə və ya edilməməklə:– digər sitrus bitkilərinin şirələri:– – Briks ədədi 20-dən çox olmamaqla:– – – qiyməti, 100 kq netto çəki üçün 30 avrodan artıq olan:– – – – şəkər əlavəsi ilə";PRODUCT
2009311900;"Meyvə şirələri (üzüm şirəsi daxil olmaqla) və tərəvəz şirələri, qıcqırdılmamış və tərkibində spirt əlavəsi olmayan, şəkər və ya digər şirinləşdirici maddələr əlavə edilməklə və ya edilməməklə:– digər sitrus bitkilərinin şirələri:– – Briks ədədi 20-dən çox olmamaqla:– – – qiyməti, 100 kq netto çəki üçün 30 avrodan artıq olan:– – – – digərləri";PRODUCT
2009315100;"Meyvə şirələri (üzüm şirəsi daxil olmaqla) və tərəvəz şirələri, qıcqırdılmamış və tərkibində spirt əlavəsi olmayan, şəkər və ya digər şirinləşdirici maddələr əlavə edilməklə və ya edilməməklə:– digər sitrus bitkilərinin şirələri:– – Briks ədədi 20-dən çox olmamaqla:– – – qiyməti, 100 kq netto çəki üçün 30 avrodan artıq olmayan:– – – – limon şirəsi:– – – – – şəkər əlavəsi ilə";PRODUCT
2004909800;"Digər tərəvəzlər, sirkə və ya sirkə turşusu əlavə edilmədən hazırlanmış və ya konservləşdirilmiş, dondurulmuş, 2006 mal mövqeyinin məhsullarından başqa:– digər tərəvəzlər və tərəvəz qarışıqları:– – digərləri, qarışıqlar daxil olmaqla:– – – digərləri";PRODUCT
2005100010;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – homogenizləşdirilmiş tərəvəzlər:– – uşaq qidaları üçün";PRODUCT
2005100090;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – homogenizləşdirilmiş tərəvəzlər:– – digərləri";PRODUCT
2005201000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – kartof:– – qaba və narın üyüdülmüş un və ya lopa halında";PRODUCT
2005202000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – kartof:– – digəri:– – – xırda dilimlərə bölünmüş, qovrulmuş və ya qurudulmuş, duzlu və ya duzsuz, aromatlaşdırılmış və ya aromatlaşdırılmamış, hermetik bağlamalarda, qidaya birbaşa istifadə üçün yararlı";PRODUCT
2005208000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – kartof:– – digəri:– – – digəri";PRODUCT
2005400000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – noxud (Pisum sativum)";PRODUCT
2005510000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – lobya (Vigna spp, Phaseolus spp):– – qabığı soyulmuş lobya";PRODUCT
2005590000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – lobya (Vigna spp, Phaseolus spp):– – digəri";PRODUCT
2005600000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – qulançar (mərəçüyüd)";PRODUCT
2005700000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – zeytunlar";PRODUCT
2005800000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – şəkər qarğıdalısı (Zea mays var. saccharata)";PRODUCT
2005910000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – digər tərəvəzlər və tərəvəz qarışıqları:– – bambukun cavan budaqları";PRODUCT
2005991000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – digər tərəvəzlər və tərəvəz qarışıqları:– – digərləri:– – – Capsicum növlü meyvələr, qabıqlı şirin bibərdən və ətirli bibərdən başqa";PRODUCT
2005992000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – digər tərəvəzlər və tərəvəz qarışıqları:– – digərləri:– – – kaperslər (yerqulagı)";PRODUCT
2005993000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – digər tərəvəzlər və tərəvəz qarışıqları:– – digərləri:– – – ənginarlar";PRODUCT
2005994000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – digər tərəvəzlər və tərəvəz qarışıqları:– – digərləri:– – – yerkökü";PRODUCT
2005995000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – digər tərəvəzlər və tərəvəz qarışıqları:– – digərləri:– – – tərəvəz qarışıqları";PRODUCT
2005996000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – digər tərəvəzlər və tərəvəz qarışıqları:– – digərləri:– – – turşudulmuş kələm";PRODUCT
2005999000;"Digər tərəvəzlər, hazırlanmış və ya konservləşdirilmiş, sirkə və ya sirkə turşusu əlavə edilməmiş, dondurulmamış, 2006 mal mövqeyinin məhsullarından başqa: – digər tərəvəzlər və tərəvəz qarışıqları:– – digərləri:– – – digərləri";PRODUCT
2006001000;"Tərəvəzlər, meyvələr, qoz-fındıq, meyvə qabıqları və bitkilərin digər hissələri, şəkər vasitəsilə konservləşdirilmiş (şəkər şirəsi ilə hopdurulmuş, minalanmış və ya şəkərləndirilmiş):– zəncəfil";PRODUCT
2006003100;"Tərəvəzlər, meyvələr, qoz-fındıq, meyvə qabıqları və bitkilərin digər hissələri, şəkər vasitəsilə konservləşdirilmiş (şəkər şirəsi ilə hopdurulmuş, minalanmış və ya şəkərləndirilmiş):– digərləri:– – tərkibində şəkərin miqdarı 13 kütlə %-dən yuxarı:– – – albalı və gilas";PRODUCT
2006003500;"Tərəvəzlər, meyvələr, qoz-fındıq, meyvə qabıqları və bitkilərin digər hissələri, şəkər vasitəsilə konservləşdirilmiş (şəkər şirəsi ilə hopdurulmuş, minalanmış və ya şəkərləndirilmiş):– digərləri:– – tərkibində şəkərin miqdarı 13 kütlə %-dən yuxarı:– – – tropik meyvələr və tropik qoz-fındıq";PRODUCT
2006003800;"Tərəvəzlər, meyvələr, qoz-fındıq, meyvə qabıqları və bitkilərin digər hissələri, şəkər vasitəsilə konservləşdirilmiş (şəkər şirəsi ilə hopdurulmuş, minalanmış və ya şəkərləndirilmiş):– digərləri:– – tərkibində şəkərin miqdarı 13 kütlə %-dən yuxarı:– – – digərləri";PRODUCT
2006009100;"Tərəvəzlər, meyvələr, qoz-fındıq, meyvə qabıqları və bitkilərin digər hissələri, şəkər vasitəsilə konservləşdirilmiş (şəkər şirəsi ilə hopdurulmuş, minalanmış və ya şəkərləndirilmiş):– digərləri:– – digərləri:– – – tropik meyvələr və tropik qoz-fındıq";PRODUCT
2006009900;"Tərəvəzlər, meyvələr, qoz-fındıq, meyvə qabıqları və bitkilərin digər hissələri, şəkər vasitəsilə konservləşdirilmiş (şəkər şirəsi ilə hopdurulmuş, minalanmış və ya şəkərləndirilmiş):– digərləri:– – digərləri:– – – digərləri";PRODUCT
2007101010;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– homogenləşdirilmiş hazır məhsullar:– – tərkibində şəkərin miqdarı 13 kütlə %-dən yuxarı:– – – uşaq qidaları üçün";PRODUCT
2007101090;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– homogenləşdirilmiş hazır məhsullar:– – tərkibində şəkərin miqdarı 13 kütlə %-dən yuxarı:– – – digərləri";PRODUCT
2007109110;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– homogenləşdirilmiş hazır məhsullar:– – digərləri:– – – tropik meyvələrdən:– – – – uşaq qidaları üçün";PRODUCT
2007109190;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– homogenləşdirilmiş hazır məhsullar:– – digərləri:– – – tropik meyvələrdən:– – – – digərləri";PRODUCT
2007109910;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– homogenləşdirilmiş hazır məhsullar:– – digərləri:– – – digərləri:– – – – uşaq qidaları üçün";PRODUCT
2007109990;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– homogenləşdirilmiş hazır məhsullar:– – digərləri:– – – digərləri:– – – – digərləri";PRODUCT
2007911000;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– digərləri:– – sitrus bitkiləri:– – – tərkibində şəkərin miqdarı 30 kütlə %-dən çox";PRODUCT
2007913000;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– digərləri:– – sitrus bitkiləri:– – – tərkibində şəkərin miqdarı 13 kütlə %-dən çox, lakin 30 kütlə %-dən çox olmayan ";PRODUCT
2007919000;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– digərləri:– – sitrus bitkiləri:– – – digərləri";PRODUCT
2007991000;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– digərləri:– – digərləri:– – – tərkibində şəkərin miqdarı 30 kütlə %-dən çox:– – – – Prunus cinsli müxtəlif növ gavalıların püre və pastası, netto çəkisi 100 kq-dan artıq olan ilkin bağlamalarda, sənaye emalı üçün";PRODUCT
2007992000;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– digərləri:– – digərləri:– – – tərkibində şəkərin miqdarı 30 kütlə %-dən çox:– – – – şabalıd püresi və pastası";PRODUCT
2007993100;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– digərləri:– – digərləri:– – – tərkibində şəkərin miqdarı 30 kütlə %-dən çox:– – – – digərləri:– – – – – albalıdan və gilasdan";PRODUCT
2007993300;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– digərləri:– – digərləri:– – – tərkibində şəkərin miqdarı 30 kütlə %-dən çox:– – – – digərləri:– – – – – çiyələkdən və bağ çiyələyindən ";PRODUCT
2007993500;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– digərləri:– – digərləri:– – – tərkibində şəkərin miqdarı 30 kütlə %-dən çox:– – – – digərləri:– – – – – moruqdan";PRODUCT
2007993900;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– digərləri:– – digərləri:– – – tərkibində şəkərin miqdarı 30 kütlə %-dən çox:– – – – digərləri:– – – – – digərləri";PRODUCT
2007995000;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– digərləri:– – digərləri:– – – tərkibində şəkər miqdarı 13 kütlə %-dən çox, lakin 30 kütlə %-dən çox olmayan";PRODUCT
2007999300;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– digərləri:– – digərləri:– – – digərləri:– – – – tropik meyvələrdən və tropik qoz-fındıqdan";PRODUCT
2007999700;"Cemlər, meyvə jelesi, marmeladlar, meyvə və ya qoz püresi, meyvə və ya qoz pastası, isti emal nəticəsində alınmış məhsullar, o cümlədən şəkər və ya digər şirinləşdirici maddələr əlavə olunmaqla:– digərləri:– – digərləri:– – – digərləri:– – – – digərləri";PRODUCT
2008111000;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– qoz-fındıq, araxis və digər toxumlar, bir-biri ilə qarışdırılmış və ya qarışdırılmamış:– – araxis:– – – araxis yağı";PRODUCT
2008119100;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– qoz-fındıq, araxis və digər toxumlar, bir-biri ilə qarışdırılmış və ya qarışdırılmamış:– – araxis:– – – digərləri, ilkin bağlamalarda, netto çəkisi:– – – – 1 kq-dan artıq";PRODUCT
2008119600;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– qoz-fındıq, araxis və digər toxumlar, bir-biri ilə qarışdırılmış və ya qarışdırılmamış:– – araxis:– – – digərləri, ilkin bağlamalarda, netto çəkisi:– – – – 1 kq-dan artıq olmayan:– – – – – qovrulmuş";PRODUCT
2008119800;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– qoz-fındıq, araxis və digər toxumlar, bir-biri ilə qarışdırılmış və ya qarışdırılmamış:– – araxis:– – – digərləri, ilkin bağlamalarda, netto çəkisi:– – – – 1 kq-dan artıq olmayan:– – – – – digərləri";PRODUCT
2008191100;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– qoz-fındıq, araxis və digər toxumlar, bir-biri ilə qarışdırılmış və ya qarışdırılmamış:– – digərləri, qarışıqlar daxil olmaqla:– – – netto çəkisi 1 kq-dan çox olan ilkin bağlamalarda:– – – – tropik qoz-fındıq; 50 kütlə % və ya çox tropik qoz-fındıq və tropik meyvə tərkibli qarışıqlar";PRODUCT
2008191300;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– qoz-fındıq, araxis və digər toxumlar, bir-biri ilə qarışdırılmış və ya qarışdırılmamış:– – digərləri, qarışıqlar daxil olmaqla:– – – netto çəkisi 1 kq-dan çox olan ilkin bağlamalarda:– – – – digərləri:– – – – – qovurulmuş badam və fıstıq";PRODUCT
2008191900;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– qoz-fındıq, araxis və digər toxumlar, bir-biri ilə qarışdırılmış və ya qarışdırılmamış:– – digərləri, qarışıqlar daxil olmaqla:– – – netto çəkisi 1 kq-dan çox olan ilkin bağlamalarda:– – – – digərləri:– – – – – digərləri";PRODUCT
2008199100;"Meyvələr, qoz-fındıq və bitkilərin digər yeyilən hissələri, başqa üsulla hazırlanmış və ya konservləşdirilmiş, o cümlədən tərkibində şəkər və ya digər şirinləşdirici maddələr və ya spirt əlavələri olan və ya olmayan, başqa yerdə adı çəkilməyən və ya təsnif olunmayan:– qoz-fındıq, araxis və digər toxumlar, bir-biri ilə qarışdırılmış və ya qarışdırılmamış:– – digərləri, qarışıqlar daxil olmaqla:– – – netto çəkisi 1 kq-dan çox olmayan ilkin bağlamalarda:– – – – tropik qoz-fındıq; 50 kütlə % və ya çox tropik qoz-fındıq və tropik meyvə tərkibli qarışıqlar";PRODUCT
